"attachment_id","image_path"
"1287","literature/dasbodh230_284.pdf"
"1288","literature/dasbodh1_83.pdf"
"1289","literature/dasbodh164_229.pdf"
"1290","literature/das_dongari_rahto_vivek_vaidya.doc"
"1291","literature/dainadin_upasana_shivthar.pdf"
"1292","literature/bhimrupi.pdf"
"1293","literature/avahan.pdf"
"1294","literature/atmarama_sunder_hattangadi.pdf"
"1295","literature/akara_maruti_mahiti.pdf"
"1296","literature/Wadekar.pdf"
"1297","literature/V-ramdas-fynal-book.pdf"
"1298","literature/Swadhyay-Manobodh.pdf"
"1299","literature/Srimad-Dasbodh.pdf"
"1300","literature/Shri_Samarth_Ramdas_article_by_Anil_Nene.pdf"
"1301","literature/Shri_Kalyan_Swami_Charitra.pdf"
"1302","literature/SangamnerNews.pdf"
"1303","literature/SamarthVyaspeeth.jpg"
"1304","literature/Samarth-Rajakaran.pdf"
"1305","literature/Sajjangadavaril_Upasana.pdf"
"1306","literature/Raghuveer-Samarth-Dec-12.pdf"
"1307","literature/May_13.pdf"
"1308","literature/Manojay.pdf"
"1309","literature/Manache-Shlok-Smarth-Ramdas-Swami.xls"
"1310","literature/KalyanSwami.pdf"
"1311","literature/June_2013.pdf"
"1312","literature/July_2013.pdf"
"1313","literature/January_2013.pdf"
"1314","literature/Gujrathi_Manache_Slok.pdf"
"1315","literature/February_2013.pdf"
"1316","literature/Dasbodh_04_04_2013.doc"
"1317","literature/Dasbodh-Text_04_04_2013.xls"
"1318","literature/Dasbodh-Text.xls"
"1319","literature/Dasbodh-Maze-Maher.pdf"
"1320","literature/Dasbodh-.doc"
"1321","literature/August-13.pdf"
"1322","literature/April-2013.pdf"
"1323","literature/4prabodh_swadhyay.pdf"
"1324","literature/4Aprabodh_bhavarth.pdf"
"1325","literature/3parichay_swadhyay.pdf"
"1326","literature/3Aparichay_bhavarth.pdf"
"1327","literature/2pravesh_swadhyay_bhavarth.pdf"
"1328","literature/1pravesh_patra.pdf"
"1331","images/yuvakanche.jpg"
"1332","images/yuvak.jpg"
"1333","images/word.jpg"
"1334","images/winzip.png"
"1335","images/vinoba_samarth.jpg"
"1336","images/vidyarthy.jpg"
"1337","images/vidyarthi.jpg"
"1338","images/varadanand_bharati.jpg"
"1339","images/thankyou2.png"
"1340","images/thankyou1.png"
"1341","images/tarun_bharat_news.jpg"
"1342","images/t9.jpg"
"1343","images/t8.jpg"
"1344","images/t7.jpg"
"1345","images/t6.jpg"
"1346","images/t56.jpg"
"1347","images/t55.jpg"
"1348","images/t54.jpg"
"1349","images/t53.jpg"
"1350","images/t52.jpg"
"1351","images/t51.jpg"
"1352","images/t50.jpg"
"1353","images/t5.jpg"
"1354","images/t49.jpg"
"1355","images/t48.jpg"
"1356","images/t47.jpg"
"1357","images/t46.jpg"
"1358","images/t45.jpg"
"1359","images/t44.jpg"
"1360","images/t43.jpg"
"1361","images/t42.jpg"
"1362","images/t41.jpg"
"1363","images/t40.jpg"
"1364","images/t4.jpg"
"1365","images/t39.jpg"
"1366","images/t38.jpg"
"1367","images/t37.jpg"
"1368","images/t36.jpg"
"1369","images/t35.jpg"
"1370","images/t34.jpg"
"1371","images/t33.jpg"
"1372","images/t32.jpg"
"1373","images/t31.jpg"
"1374","images/t30.jpg"
"1375","images/t3.jpg"
"1376","images/t29.jpg"
"1377","images/t28.jpg"
"1378","images/t27.jpg"
"1379","images/t26.jpg"
"1380","images/t25.jpg"
"1381","images/t24.jpg"
"1382","images/t23.jpg"
"1383","images/t22.jpg"
"1384","images/t21.jpg"
"1385","images/t20.jpg"
"1386","images/t2.jpg"
"1387","images/t19.jpg"
"1388","images/t18.jpg"
"1389","images/t17.jpg"
"1390","images/t16.jpg"
"1391","images/t15.jpg"
"1392","images/t14.jpg"
"1393","images/t13.jpg"
"1394","images/t12.jpg"
"1395","images/t11.jpg"
"1396","images/t10.jpg"
"1397","images/t1.jpg"
"1398","images/sushamatai1.jpg"
"1399","images/sushamatai.jpg"
"1400","images/student_ramdas.jpg"
"1401","images/sr_800_c.jpg"
"1402","images/sr_800_bw.jpg"
"1403","images/sr_400_c.jpg"
"1404","images/sr_400_bw.jpg"
"1405","images/sr_1500_c.jpg"
"1406","images/sr_1500_bw.jpg"
"1407","images/sindhi_dasbodh.jpg"
"1408","images/shridhar_swami.jpg"
"1409","images/shreemat_dasbodh.jpg"
"1410","images/samarthakrupechi_vachane.jpg"
"1411","images/samarth_katha.jpg"
"1412","images/saint_tukaram.jpg"
"1413","images/s_bhosale1.jpg"
"1414","images/s_bhosale.jpg"
"1415","images/ramdas_tukaram.jpg"
"1416","images/ramdas_temp.jpg"
"1417","images/ramdas_news1.jpg"
"1418","images/ramdas_coin.jpg"
"1419","images/ramdas.jpg"
"1420","images/rairikar.jpg"
"1421","images/ppt.jpg"
"1422","images/pdf.png"
"1423","images/paper.png"
"1424","images/paduka_news2.jpg"
"1425","images/paduka_news1.jpg"
"1426","images/p_joshi.jpg"
"1427","images/news_anilnene_thumb.jpg"
"1428","images/news_anilnene.jpg"
"1429","images/news.jpg"
"1430","images/new6__e0.gif"
"1431","images/mohan.jpg"
"1432","images/mhussain.jpg"
"1433","images/manache_shlok.jpg"
"1434","images/maharatimes_news.jpg"
"1435","images/mahajani.jpg"
"1436","images/logo_neeti.jpg"
"1437","images/logo.png"
"1438","images/lebenswege.jpg"
"1439","images/karunastak.jpg"
"1440","images/kalyanswamipdf.jpg"
"1441","images/jamb7_t.jpg"
"1442","images/jamb7-scaled.jpg"
"1443","images/jamb7-scaled.jpg"
"1444","images/jamb7-scaled.jpg"
"1445","images/jamb7-scaled.jpg"
"1447","2022/02/Excel.jpg"
"1544","2022/02/dasbodh-e1645684739218.jpg"
"1549","2022/02/audio_video.jpg"
"1550","2022/02/literature.jpg"
"1608","2022/02/chincholkar-e1645792792388.jpg"
"1616","2022/02/varadanand_bharati.jpg"
"1618","2022/02/dharmendraji.jpg"
"1621","2022/02/dadajadhav.jpg"
"1760","2022/03/Samarth_Ramdas.jpeg"
"1763","2022/03/Samarth-Ramdas.jpg"
"1935","2022/03/calendar-icon-literature.jpg"
"1936","2022/03/icon_Download-MP3.jpg"
"1937","2022/03/transparent-writer-icon-png.png"
"1938","2022/03/caphale.jpg"
"1939","2022/03/chaitanya_maharaj.jpg"
"1940","2022/03/Dr-Swarnalata-Bhishikar.jpg"
"1941","2022/03/Ramdasswami_merged.jpg"
"1942","2022/03/s_bhosale.jpg"
"1943","2022/03/shridhar_swami.jpg"
"2004","2022/04/banner_1.jpg"
"2005","2022/04/banner_2.jpg"
"2006","2022/04/banner_3.jpg"
"2008","2022/04/inner_banner.jpg"
"2061","2022/04/dasbodh_nityapath.jpg"
"2225","2022/04/audio_home.jpg"
"2226","2022/04/author_home.jpg"
"2227","2022/04/lietature_home.jpg"
"2264","2022/04/mobile_home.jpg"
"2272","2022/04/inner_banner-1.jpg"
"2293","2022/03/audio_icon.png"
"2294","2022/03/pdf-download-icon.png"
"2298","2022/04/ringtone_icon1.png"
"3132","2022/05/01.jpg"
"3133","2022/05/02.jpg"
"3134","2022/05/03.jpg"
"3135","2022/05/04.jpg"
"3285","2022/08/literature.jpg"
"3290","2022/08/literature_1.jpg"
"3313","2022/08/audio_img.jpg"
"3325","2022/08/lekhak_img.jpg"
"3333","2022/08/shridhar_swami.jpg"
"3334","2022/08/ringtones_img.jpg"
"3366","2022/08/kalyani_tai_namjoshi.jpg"
"3367","2022/08/makarandnath.jpg"
"3368","2022/08/mujaffar_husain.jpg"
"3369","2022/08/sasthan.jpg"
"3370","2022/08/shivaji_bhosale.jpg"
"3371","2022/08/shridhar_swami-1.jpg"
"3372","2022/08/shriniwas_rairikar.jpg"
"3373","2022/08/swarnalata_bhishikar.jpg"
"3374","2022/08/varadanand_bhrati.jpg"
"3375","2022/08/mohabua_ramdasi.jpg"
"3650","2022/09/lekhak_img1.jpg"
"3651","2022/09/subject_thumb.jpg"
"3652","2022/09/bhasha.jpg"
"3795","dlm_uploads/2022/09/samarth_ramdas_charitra.pdf"
"3895","dlm_uploads/2022/09/ek_aagla_sant_girish_kuber.pdf"
"3897","dlm_uploads/2022/09/das_dongari_rahto_vivek_vaidya-2.pdf"
"3901","dlm_uploads/2022/09/ya_samarthas_samarth_kiti_mhanoni_mhanave_vinayak_parab-3.pdf"
"3904","dlm_uploads/2022/09/sant_vangmay_shree_samarth_vangmayache_mahatv.pdf"
"3906","dlm_uploads/2022/09/samarthanchi_karunashtake_marutibua_ramdasi.pdf"
"3910","dlm_uploads/2022/09/August-13.pdf"
"4033","2022/09/cat_bg.png"
"4115","2022/10/download_bg.jpg"
"4154","2022/10/1-5.jpg"
"4155","2022/10/bg1.jpg"
"4156","2022/10/border.png"
"4158","2022/10/dr_dekhane.jpg"
"4159","dlm_uploads/2022/10/ya_samarthas_samarth_kiti_mhanoni_mhanave_vinayak_parab.pdf"
"4160","dlm_uploads/2022/09/das_dongari_rahto_vivek_vaidya.pdf"
"4161","dlm_uploads/2022/09/ek_aagla_sant_girish_kuber-1.pdf"
"4162","dlm_uploads/2022/09/samarthanchi_karunashtake_marutibua_ramdasi-1.pdf"
"4163","dlm_uploads/2022/09/sant_vangmay_shree_samarth_vangmayache_mahatv-1.pdf"
"4164","dlm_uploads/2022/09/ya_samarthas_samarth_kiti_mhanoni_mhanave_vinayak_parab.pdf"
"4165","dlm_uploads/2022/09/das_dongari_rahto_vivek_vaidya-1.pdf"
"4166","dlm_uploads/2022/09/sant_vangmay_shree_samarth_vangmayache_mahatv-2.pdf"
"4167","dlm_uploads/2022/09/ya_samarthas_samarth_kiti_mhanoni_mhanave_vinayak_parab-1.pdf"
"4168","dlm_uploads/2022/09/ek_aagla_sant_girish_kuber-2.pdf"
"4170","2022/09/01.png"
"4171","2022/09/02.png"
"4172","2022/09/03.png"
"4173","2022/09/04.png"
"4174","2022/09/05.png"
"4175","2022/09/06.png"
"4176","2022/09/07.png"
"4177","2022/09/08.png"
"4178","2022/09/09.png"
"4179","2022/09/10.png"
"4180","2022/09/11.png"
"4181","2022/09/12.png"
"4182","2022/09/13.png"
"4183","2022/09/14.png"
"4184","2022/09/15.png"
"4185","2022/09/16.png"
"4186","2022/09/17.png"
"4187","2022/09/18.png"
"4188","2022/09/19.png"
"4189","2022/09/20.png"
"4190","2022/09/21.png"
"4191","2022/09/22.png"
"4192","2022/09/23.png"
"4193","2022/09/24.png"
"4194","2022/09/25.png"
"4195","2022/09/26.png"
"4196","2022/09/27.png"
"4197","2022/09/28.png"
"4198","2022/09/29.png"
"4199","2022/09/30.png"
"4200","2022/09/31.png"
"4201","2022/09/32.png"
"4202","2022/09/33.png"
"4203","2022/09/34.png"
"4204","2022/09/35.png"
"4205","2022/09/36.png"
"4206","2022/09/37.png"
"4207","2022/09/38.png"
"4208","2022/09/39.png"
"4209","2022/09/40.png"
"4210","2022/09/41.png"
"4211","2022/09/42.png"
"4212","2022/09/43.png"
"4213","2022/09/44.png"
"4214","2022/09/45.png"
"4215","2022/09/46.png"
"4216","2022/09/47.png"
"4217","2022/09/48.png"
"4218","2022/09/49.png"
"4219","2022/09/50.png"
"4231","2023/05/ashok_Joshi-e1685161111566.jpeg"
